Date,Time (UTC),?,Status,Latitude,Longitude,Wind Speed (kts),Min Pressure (mbar),,,,,,,,,,,,
WP011996,              01W,     32,
19960404, 0600,  , TS, 9.7N, 136.3E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960404, 1200,  , TS, 9.7N, 135.5E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960404, 1800,  , TS, 9.6N, 134.7E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960405, 0000,  , TS, 9.6N, 133.8E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960405, 0600,  , TS, 9.5N, 133.0E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960405, 1200,  , TS, 9.5N, 132.1E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960405, 1800,  , TS, 9.5N, 130.9E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960406, 0000,  , TS, 9.6N, 129.7E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960406, 0600,  , TS, 9.7N, 128.7E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960406, 1200,  , TS, 9.9N, 127.7E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960406, 1800,  , TS, 10.2N, 126.7E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960407, 0000,  , TS, 10.7N, 125.7E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960407, 0600,  , TS, 11.3N, 125.0E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960407, 1200,  , TS, 11.7N, 124.3E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960407, 1800,  , TS, 11.9N, 123.8E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960408, 0000,  , TS, 12.2N, 123.4E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960408, 0600,  , TS, 12.4N, 123.1E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960408, 1200,  , TS, 12.6N, 122.8E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960408, 1800,  , TS, 12.4N, 122.5E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960409, 0000,  , TS, 12.1N, 122.3E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960409, 0600,  , DB, 11.8N, 122.1E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960409, 1200,  , DB, 11.6N, 121.9E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960409, 1800,  , DB, 11.4N, 121.7E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960410, 0000,  , DB, 11.3N, 121.5E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960410, 0600,  , DB, 11.3N, 121.3E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960410, 1200,  , DB, 11.3N, 121.1E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960410, 1800,  , DB, 11.4N, 120.9E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960411, 0000,  , DB, 11.5N, 120.7E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960411, 0600,  , DB, 11.7N, 120.5E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960411, 1200,  , DB, 11.9N, 120.3E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960411, 1800,  , DB, 12.1N, 120.1E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WP031996,              03W,     6,
19960425, 0000,  , DB, 7.7N, 113.6E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960425, 0600,  , TD, 7.3N, 113.1E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960425, 1200,  , TD, 7.2N, 112.6E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960425, 1800,  , TD, 7.1N, 112.0E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960426, 0000,  , TD, 7.2N, 111.4E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960426, 0600,  , DB, 7.3N, 110.9E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WP041996,              BART,     51,
19960507, 0000,  , DB, 6.6N, 137.8E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960507, 0600,  , DB, 6.8N, 138.0E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960507, 1200,  , DB, 6.9N, 138.4E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960507, 1800,  , DB, 7.0N, 138.9E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960508, 0000,  , DB, 7.1N, 139.2E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960508, 0600,  , DB, 7.1N, 139.4E,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960508, 1200,  , DB, 7.1N, 139.7E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960508, 1800,  , DB, 7.2N, 139.9E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960509, 0000,  , DB, 7.4N, 139.9E,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960509, 0600,  , DB, 7.6N, 139.7E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960509, 1200,  , DB, 7.8N, 139.3E,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960509, 1800,  , TS, 8.1N, 138.7E,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960510, 0000,  , TS, 8.4N, 138.0E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960510, 0600,  , TS, 9.0N, 136.9E,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960510, 1200,  , TS, 9.6N, 135.9E,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960510, 1800,  , TS, 10.5N, 134.7E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960511, 0000,  , TS, 11.3N, 133.6E,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960511, 0600,  , TS, 11.7N, 132.5E,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960511, 1200,  , TS, 11.7N, 131.7E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960511, 1800,  , TS, 11.8N, 130.8E,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960512, 0000,  , TS, 12.1N, 129.7E,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19960512, 0600,  , TS, 12.6N, 128.9E,  60, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
